record_id,record_date,record_title,topic,catalog_url,pdf_url,pdf_page,page_url,page_role,date_signal,page_signal,extracted_text_chars
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","58","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=58","released_or_context_text","1997","3300C8B6.FIN Page 41 of75","1807"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","59","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=59","released_document_text","1997","3300C8B6.FIN Page 42 of75","1948"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","60","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=60","released_or_context_text","1996","3300C8B6.FIN Page 43 of75","1863"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","61","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=61","released_or_context_text","1995","-,---","1892"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","62","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=62","released_or_context_text","","3300C8B6.FIN Page 45 of75","2072"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","63","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=63","released_or_context_text","1996","3300C8B6.FIN Page 46 of75","2053"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","64","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=64","released_or_context_text","1996","3300C8B6.FIN Page 47 of75","2027"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","65","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=65","released_or_context_text","1996","3300C8B6.FIN Page 48 of75","2113"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","66","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=66","released_or_context_text","1996","3300C8B6.FIN Page 49 of75","1918"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","67","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=67","released_or_context_text","","3300C8B6.FIN Page 50 of75","1909"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","68","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=68","released_or_context_text","1995","3300C8B6.FIN Page 51 of75","1925"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","69","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=69","released_or_context_text","1996","3300C8B6.FIN Page 52 of75","2086"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","70","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=70","released_or_context_text","1997","3300C8B6.FIN Page 53 of75","2049"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","71","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=71","released_or_context_text","1997","3300C8B6.FIN Page 54 of75","2179"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","72","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=72","released_or_context_text","1995","3300C8B6.FIN Page 55 of75","2007"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","73","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=73","released_or_context_text","1996","3300C8B6.FIN Page 56 of75","2177"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","74","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=74","released_document_text","1996","3300C8B6.FIN Page 57 of75","1840"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","75","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=75","released_or_context_text","1997","3300C8B6.FIN Page 58 of75","1975"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","76","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=76","released_or_context_text","","..----,---~~~~~~~-----~-~~~~~---------- --------~~~-","1815"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","77","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=77","released_or_context_text","1994",".----,----------------------------------","2216"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","78","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=78","released_or_context_text","","3300C8B6.FIN Page 61 of75","1969"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","79","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=79","released_or_context_text","1994","3300C8B6.FIN Page 62 of75","2255"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","80","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=80","released_document_text","","3300C8B6.FIN Page 63 of75","1860"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","81","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=81","released_document_text","","3300C8B6.FIN Page 64 of75","1865"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","82","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=82","released_or_context_text","1996","3300C8B6.FIN Page 65 of75","2180"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","83","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=83","released_or_context_text","1997","3300C8B6.FIN Page 66 of75","1766"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","84","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=84","released_or_context_text","1995","---------------- --------------------------- --------------~","1370"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","85","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=85","released_or_context_text","1997","3300C8B6.FIN Page 68 of75","1931"
"clinton-v27-023","1995-05-16","Mugabe visit briefing packet and talking points","Southern African Democracy, Health, and Economic Policy","https://clinton.presidentiallibraries.us/items/show/14571","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf","86","https://clinton.presidentiallibraries.us/files/original/01e7249f204413bb4b0238dad64c408e.pdf#page=86","released_or_context_text","1997","3300C8B6.FIN Page 69 of 75","1911"
